time,force,other
1729761289.170143,3.700000,""
1729761289.250291,3.700000,""
1729761289.350828,3.700000,""
1729761289.430945,3.700000,""
1729761289.530354,3.700000,""
1729761289.610490,3.700000,""
1729761289.710333,3.700000,""
1729761289.790535,3.700000,""
1729761289.890520,3.700000,""
1729761289.969643,3.700000,""
1729761290.071197,3.700000,""
1729761290.150330,3.700000,""
1729761290.250150,3.700000,""
1729761290.330387,3.700000,""
1729761290.430742,3.700000,""
1729761290.509742,3.600000,""
1729761290.610081,3.600000,""
1729761290.710607,3.600000,""
1729761290.789985,3.600000,""
1729761290.890396,3.600000,""
1729761290.970748,3.600000,""
1729761291.070442,3.600000,""
1729761291.150726,3.600000,""
1729761291.250966,3.600000,""
1729761291.330621,3.600000,""
1729761291.430160,3.600000,""
1729761291.510371,3.600000,""
1729761291.610802,3.600000,""
1729761291.690918,3.600000,""
1729761291.791054,3.600000,""
1729761291.870415,3.600000,""
1729761291.969890,3.600000,""
1729761292.051152,3.600000,""
1729761292.150602,3.600000,""
1729761292.231020,3.600000,""
1729761292.330489,3.600000,""
1729761292.410657,3.600000,""
1729761292.511052,3.600000,""
1729761292.591038,3.600000,""
1729761292.690282,3.600000,""
1729761292.770901,3.600000,""
1729761292.870457,3.600000,""
1729761292.970806,3.600000,""
1729761293.050843,3.600000,""
1729761293.150463,3.600000,""
1729761293.230622,3.600000,""
1729761293.331138,3.600000,""
1729761293.410309,3.600000,""
1729761293.510722,3.600000,""
1729761293.590806,3.600000,""
1729761293.691127,3.600000,""
1729761293.770517,3.600000,""
1729761293.870995,3.600000,""
1729761293.950221,3.600000,""
1729761294.050659,3.600000,""
1729761294.130810,3.600000,""
1729761294.230228,3.600000,""
1729761294.310669,3.600000,""
1729761294.410282,3.600000,""
1729761294.489837,3.600000,""
1729761294.590809,3.600000,""
1729761294.670933,3.600000,""
1729761294.770388,3.600000,""
1729761294.850595,3.600000,""
1729761294.951030,3.600000,""
1729761295.031169,3.600000,""
1729761295.130806,3.600000,""
1729761295.211060,3.600000,""
1729761295.310316,3.600000,""
1729761295.410900,3.600000,""
1729761295.490807,3.600000,""
1729761295.570306,3.600000,""
1729761295.670743,3.600000,""
1729761295.771217,3.600000,""
1729761295.850551,3.600000,""
1729761295.951247,3.600000,""
1729761296.030473,3.600000,""
1729761296.131115,3.600000,""
1729761296.209844,3.600000,""
1729761296.311320,3.600000,""
1729761296.390383,3.600000,""
1729761296.490776,3.600000,""
1729761296.570446,3.700000,""
1729761296.670901,3.600000,""
1729761296.751069,3.500000,""
1729761296.850887,3.200000,""
1729761296.930974,3.100000,""
1729761297.030337,3.000000,""
1729761297.110997,3.000000,""
1729761297.211013,3.000000,""
1729761297.289932,3.000000,""
1729761297.390779,3.000000,""
