time,force,other
1730745181.442959,7.600000,""
1730745181.542815,7.600000,""
1730745181.622657,7.600000,""
1730745181.713608,7.600000,""
1730745181.802172,7.600000,""
1730745181.902339,7.600000,""
1730745181.982570,7.600000,""
1730745182.082972,7.600000,""
1730745182.162335,7.600000,""
1730745182.263273,7.600000,""
1730745182.342833,7.600000,""
1730745182.442055,7.600000,""
1730745182.522917,7.600000,""
1730745182.622538,7.600000,""
1730745182.703152,7.600000,""
1730745182.802687,7.600000,""
1730745182.883206,7.600000,""
1730745182.982531,7.600000,""
1730745183.063132,7.600000,""
1730745183.162840,7.600000,""
1730745183.243140,7.600000,""
1730745183.342931,7.600000,""
1730745183.422408,7.600000,""
1730745183.521786,7.600000,""
1730745183.601674,7.600000,""
1730745183.703272,7.600000,""
1730745183.802424,7.600000,""
1730745183.882960,7.600000,""
1730745183.982648,7.600000,""
1730745184.062846,7.600000,""
1730745184.162645,7.600000,""
1730745184.242525,7.600000,""
1730745184.343260,7.600000,""
1730745184.422889,7.600000,""
1730745184.522485,7.600000,""
1730745184.602491,7.500000,""
1730745184.720320,7.600000,""
1730745184.781974,7.600000,""
1730745184.881823,7.600000,""
1730745184.961830,7.600000,""
1730745185.061994,7.600000,""
1730745185.141052,7.600000,""
1730745185.241653,7.600000,""
1730745185.321666,7.600000,""
1730745185.422350,7.600000,""
1730745185.501832,7.600000,""
1730745185.601752,7.600000,""
1730745185.682408,7.600000,""
1730745185.781698,7.600000,""
1730745185.881885,7.600000,""
1730745185.962100,7.600000,""
1730745186.062018,7.600000,""
1730745186.141611,7.600000,""
1730745186.222518,7.600000,""
1730745186.322414,7.600000,""
1730745186.422242,7.600000,""
1730745186.502453,7.600000,""
1730745186.601692,7.600000,""
1730745186.682035,7.600000,""
1730745186.782360,7.600000,""
1730745186.862525,7.600000,""
1730745186.961268,7.600000,""
1730745187.042616,7.600000,""
1730745187.141638,7.600000,""
1730745187.221987,7.600000,""
1730745187.322089,7.600000,""
1730745187.402447,7.600000,""
1730745187.502160,7.600000,""
1730745187.582458,7.600000,""
1730745187.681970,7.600000,""
1730745187.762513,7.600000,""
1730745187.862578,7.600000,""
1730745187.941696,7.600000,""
1730745188.042384,7.600000,""
1730745188.121801,7.600000,""
1730745188.221922,7.600000,""
1730745188.301131,7.600000,""
1730745188.402493,7.600000,""
1730745188.501852,7.600000,""
1730745188.581709,7.600000,""
1730745188.682610,7.600000,""
1730745188.762333,7.600000,""
1730745188.862439,7.600000,""
1730745188.942617,7.600000,""
1730745189.042211,7.600000,""
1730745189.122433,7.600000,""
1730745189.222662,7.600000,""
1730745189.302543,7.600000,""
1730745189.402518,7.600000,""
1730745189.482121,7.600000,""
1730745189.582553,7.600000,""
1730745189.662578,7.600000,""
1730745189.761839,7.600000,""
1730745189.842333,7.600000,""
1730745189.942623,7.600000,""
1730745190.022483,7.600000,""
1730745190.122127,7.600000,""
1730745190.202521,7.600000,""
1730745190.302507,7.600000,""
1730745190.382647,7.600000,""
1730745190.481827,7.600000,""
1730745190.562165,7.600000,""
1730745190.661714,7.600000,""
1730745190.761238,7.600000,""
1730745190.842240,7.600000,""
1730745190.942059,7.600000,""
1730745191.022099,7.600000,""
1730745191.122045,7.600000,""
1730745191.203569,7.600000,""
1730745191.301331,7.600000,""
1730745191.380998,7.600000,""
1730745191.481977,7.600000,""
1730745191.562380,7.600000,""
1730745191.669929,7.600000,""
1730745191.742187,7.600000,""
